ID,Year,Pick,Team,Player,Nationality,Position,Age,GamesPlayed,Goals,Assists,Points,PlusMinus,PenaltyMinutes
3499,2006,77,New Jersey Devils,Vladimir Zharkov,RU,W,18,82,2,4,6,9,51
3500,2006,78,Tampa Bay Lightning,Kevin Quick,US,D,18,6,2,5,7,-4,4
3501,2006,79,Philadelphia Flyers,Jon Matsumoto,CA,C,19,14,2,5,7,-5,2
3507,2006,85,Columbus Blue Jackets,Tom Sestito,US,W,18,154,2,2,4,-7,4
3508,2006,86,Los Angeles Kings,Bud Holloway,CA,W,18,1,2,12,14,-26,587
3513,2006,91,Ottawa Senators,Kaspars Daugavins,LV,W,18,91,2,10,12,-36,95
3519,2006,97,Washington Capitals,Oskar Osala,FI,W,18,3,2,5,7,-17,10
3522,2006,100,New York Islanders,Rhett Rakhshani,US,W,18,7,2,8,10,10,4
3525,2006,103,Florida Panthers,Michael Caruso,CA,D,18,2,2,14,16,-6,211
3533,2006,111,Toronto Maple Leafs,Korbinian Holzer,DE,D,18,206,1,1,2,0,0
3550,2006,128,Boston Bruins,Andrew Bodnarchuk,CA,D,18,42,1,5,6,-10,8
3560,2006,138,Dallas Stars,David McIntyre,CA,C,19,7,1,4,5,-1,8
3569,2006,147,Buffalo Sabres,Alex Biega,CA,D,18,243,1,2,3,0,6
3583,2006,161,Toronto Maple Leafs,Viktor Stalberg,SE,W,20,488,1,2,3,-1,4
3585,2006,163,Vancouver Canucks,Sergei Shirokov,RU,W,20,8,1,2,3,-8,45
3594,2006,172,Anaheim Ducks,Petteri Wirtanen,FI,C,20,3,1,3,4,-4,18
3599,2006,177,Washington Capitals,Mathieu Perreault,CA,C,18,708,1,2,3,4,40
3602,2006,180,Toronto Maple Leafs,Leo Komarov,EE,C,19,491,1,2,3,-2,12
3604,2006,182,Detroit Red Wings,Jan Mursak,SI,W,18,46,1,2,3,1,0
3608,2006,186,Chicago Blackhawks,Peter Leblanc,CA,C,18,1,1,1,2,-1,0
3611,2006,189,Columbus Blue Jackets,Derek Dorsett,CA,W,19,515,1,3,4,3,4
3618,2006,196,Phoenix Coyotes,Benn Ferriero,US,C,19,98,1,2,3,-5,2
3622,2006,200,Atlanta Thrashers,Arturs Kulda,LV,D,18,15,1,6,7,-7,22
3624,2006,202,San Jose Sharks,John McCarthy,US,W,20,88,1,3,4,-7,2
3632,2006,210,Atlanta Thrashers,Will O'Neill,US,D,18,1,1,5,6,5,10
3633,2006,211,Ottawa Senators,Erik Condra,US,W,20,372,1,4,5,0,0
3637,2005,2,Anaheim Ducks,Bobby Ryan,US,W,18,866,1,6,7,-3,17
3638,2005,3,Carolina Hurricanes,Jack Johnson,US,D,18,1024,1,6,7,-18,36
3639,2005,4,Minnesota Wild,Benoit Pouliot,CA,W,18,625,1,2,3,-11,51
3641,2005,6,Columbus Blue Jackets,Gilbert Brule,CA,C,18,299,1,3,4,2,38
3642,2005,7,Chicago Blackhawks,Jack Skille,US,W,18,368,1,9,10,-14,59
3643,2005,8,San Jose Sharks,Devin Setoguchi,CA,W,18,516,1,1,2,-2,21
3644,2005,9,Ottawa Senators,Brian Lee,US,D,18,209,1,8,9,-16,32
3646,2005,11,Los Angeles Kings,Anze Kopitar,SI,C,18,1210,1,1,2,1,0
3647,2005,12,New York Rangers,Marc Staal,CA,D,18,1019,1,1,2,2,0
3652,2005,17,Phoenix Coyotes,Martin Hanzal,CZ,C,18,673,1,2,3,-4,9
3653,2005,18,Nashville Predators,Ryan Parent,CA,D,18,106,1,2,3,0,6
3655,2005,20,Florida Panthers,Kenndal McArdle,CA,W,18,42,1,14,15,0,56
3659,2005,24,St. Louis Blues,T.J. Oshie,US,C,18,900,1,19,20,-42,199
3662,2005,27,Washington Capitals,Joe Finley,US,D,18,21,1,12,13,0,48
3663,2005,28,Dallas Stars,Matt Niskanen,US,D,18,949,1,1,2,-6,8
3664,2005,29,Philadelphia Flyers,Steve Downie,CA,W,18,434,1,1,2,-4,2
3666,2005,31,Anaheim Ducks,Brendan Mikkelson,CA,D,18,131,1,10,11,-27,63
3669,2005,34,Colorado Avalanche,Ryan Stoa,US,C,18,40,1,3,4,-3,10
3671,2005,36,Edmonton Oilers,Taylor Chorney,CA,D,18,166,1,3,4,-7,23
3672,2005,37,St. Louis Blues,Scott Jackson,CA,D,18,1,1,1,2,-1,12
3674,2005,39,Boston Bruins,Petr Kalus,CZ,W,18,11,1,20,21,0,152
3675,2005,40,New York Rangers,Michael Sauer,US,D,18,98,1,2,3,-4,24
3677,2005,42,Detroit Red Wings,Justin Abdelkader,US,W,18,739,1,1,2,-2,0
3678,2005,43,Chicago Blackhawks,Mike Blunden,CA,W,18,127,1,2,3,1,14
3679,2005,44,Colorado Avalanche,Paul Stastny,CA,C,19,1072,1,2,3,0,8
3680,2005,45,Montreal Canadiens,Guillaume Latendresse,CA,W,18,341,1,3,4,12,26
3681,2005,46,New York Islanders,Dustin Kohn,CA,D,18,22,1,1,2,-2,0
3686,2005,51,Vancouver Canucks,Mason Raymond,CA,W,19,546,1,1,2,-7,69
3690,2005,55,Columbus Blue Jackets,Adam McQuaid,CA,D,18,512,1,1,2,-1,8
3691,2005,56,New York Rangers,Marc-Andre Cliche,CA,C,18,151,1,2,3,-3,85
3692,2005,57,Minnesota Wild,Matt Kassian,CA,W,18,76,1,3,4,-7,12
3701,2005,66,New York Rangers,Brodie Dupont,CA,C,18,1,1,2,3,-5,10
3702,2005,67,Columbus Blue Jackets,Kris Russell,CA,D,18,912,1,1,2,-2,222
3703,2005,68,Chicago Blackhawks,Evan Brophey,CA,C,18,4,1,2,3,-3,0
3706,2005,71,Dallas Stars,Rich Clune,CA,W,18,139,1,4,5,4,31
3708,2005,73,Tampa Bay Lightning,Radek Smolenak,CZ,W,18,7,1,2,3,-4,22
3714,2005,79,Nashville Predators,Cody Franson,CA,D,18,550,1,2,3,1,130
3716,2005,81,Edmonton Oilers,Danny Syvret,CA,D,20,59,1,4,5,-4,42
3717,2005,82,Toronto Maple Leafs,Phil Oreskovic,CA,D,18,10,1,1,2,-6,0
3718,2005,83,Boston Bruins,Mikko Lehtonen,FI,W,18,2,1,3,4,-6,346
3719,2005,84,New Jersey Devils,Mark Fraser,CA,D,18,219,1,3,4,4,28
3722,2005,87,Buffalo Sabres,Marc-Andre Gragnani,CA,D,18,78,1,2,3,-8,36
3723,2005,88,Colorado Avalanche,T.J. Hensick,US,C,19,112,1,3,4,-1,37
3726,2005,91,Philadelphia Flyers,Oskars Bartulis,LV,D,18,66,1,1,2,-2,10
3730,2005,95,Ottawa Senators,Cody Bass,CA,C,18,75,1,1,2,-1,2
3731,2005,96,Buffalo Sabres,Chris Butler,US,D,18,407,1,4,5,-10,20
3733,2005,98,Ottawa Senators,Ilya Zubov,RU,C,18,11,1,1,2,-2,2
3734,2005,99,New Jersey Devils,Patrick Davis,US,W,18,9,1,2,3,-19,377
3735,2005,100,Boston Bruins,Jonathan Sigalet,CA,D,19,1,1,1,2,-4,4
3736,2005,101,Columbus Blue Jackets,Jared Boll,US,W,19,579,1,1,2,-4,67
3737,2005,102,Tampa Bay Lightning,Blair Jones,CA,C,18,132,1,3,4,-6,16
3738,2005,103,Detroit Red Wings,Mattias Ritola,SE,W,18,43,1,2,3,-10,16
3741,2005,106,Boston Bruins,Vladimir Sobotka,CZ,C,18,548,1,6,7,-4,50
3743,2005,108,Chicago Blackhawks,Niklas Hjalmarsson,SE,D,18,821,1,7,8,11,32
3751,2005,116,Atlanta Thrashers,Jordan Smotherman,US,W,19,4,1,6,7,-8,145
3759,2005,124,Colorado Avalanche,Ray Macias,US,D,18,8,1,2,3,0,20
3777,2005,142,Buffalo Sabres,Nathan Gerbe,US,C,18,435,1,8,9,-7,10
3779,2005,144,New York Islanders,Masi Marjamaki,FI,W,20,1,1,5,6,-13,321
3781,2005,146,Dallas Stars,Tom Wandell,SE,C,18,229,1,6,7,0,34
3784,2005,149,San Jose Sharks,Derek Joslin,CA,D,18,116,1,10,11,-17,87
3785,2005,150,Nashville Predators,Cal O'Reilly,CA,C,18,145,1,3,4,0,21
3791,2005,156,St. Louis Blues,Ryan Reaves,CA,W,18,755,1,1,2,-1,0
3806,2005,171,St. Louis Blues,Nick Drazenovic,CA,C,18,12,1,3,4,2,4
3816,2005,181,Washington Capitals,Tim Kennedy,US,W,19,162,1,5,6,-5,13
3820,2005,185,Vancouver Canucks,Kris Fredheim,CA,D,18,3,1,1,2,-1,2
3822,2005,187,Atlanta Thrashers,Andrei Zubarev,RU,D,18,4,1,7,8,-15,30
3825,2005,190,Montreal Canadiens,Matt D'Agostini,CA,W,18,324,1,1,2,1,6
3827,2005,192,Carolina Hurricanes,Nicolas Blanchard,CA,W,18,9,1,2,3,-1,2
3830,2005,195,Pittsburgh Penguins,Joe Vitale,US,C,20,234,1,1,2,-22,208
3840,2005,205,Vancouver Canucks,Mario Bliznak,SK,C,18,6,1,1,2,-3,21
3846,2005,211,New York Rangers,Ryan Russell,CA,C,18,41,1,11,12,5,41
3851,2005,216,Toronto Maple Leafs,Anton Stralman,SE,D,19,930,1,1,2,1,2
3857,2005,222,Colorado Avalanche,Kyle Cumiskey,CA,D,18,139,1,1,2,-11,12
3863,2005,228,Toronto Maple Leafs,Chad Rau,US,C,18,9,1,2,3,5,29
3865,2005,230,Nashville Predators,Patric Hornqvist,SE,W,18,879,1,1,2,-2,20
3866,2004,1,Washington Capitals,Alex Ovechkin,RU,W,18,1274,1,2,3,1,2
3867,2004,2,Pittsburgh Penguins,Evgeni Malkin,RU,C,18,981,1,1,2,-7,14
3869,2004,4,Carolina Hurricanes,Andrew Ladd,CA,W,18,1001,1,1,2,-2,2
3870,2004,5,Phoenix Coyotes,Blake Wheeler,US,W,18,1046,1,4,5,-26,33
3872,2004,7,Florida Panthers,Rostislav Olesz,CZ,W,18,365,1,4,5,-43,103
3873,2004,8,Columbus Blue Jackets,Alexandre Picard,CA,W,18,67,1,7,8,-34,105
3874,2004,9,Anaheim Ducks,Ladislav Smid,CZ,D,18,583,1,12,13,0,475
3876,2004,11,Los Angeles Kings,Lauri Tukonen,FI,W,18,5,1,14,15,-74,88
3878,2004,13,Buffalo Sabres,Drew Stafford,US,W,18,841,1,3,4,1,4
3880,2004,15,Nashville Predators,Alexander Radulov,RU,W,18,524,1,2,3,0,0
